path,size,ext,bucket,linked,dup_of,disposition
atm_lifecycle_v1_2026_05_26/config_exports/config__agent_raci.yaml.md,1735,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__bond_income.yaml.md,4581,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__pipeline_controller.bootstrap.yaml.md,7793,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__fib_retracement_bounce.yaml.md,6735,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/CONFIG_SOURCE_OF_TRUTH_AUDIT.md,3576,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__defense_thesis.yaml.md,4981,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__income_add.yaml.md,6188,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__gap_and_go.yaml.md,5540,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__screener_schedule.yaml.md,1331,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__recovery_watch.yaml.md,4902,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__atm_config.yaml.md,2029,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__strategies__earnings_pre_buildup.yaml.md,6224,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/config_exports/config__llm_fleet_alert_rules.yaml.md,907,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/gap_analysis/ATM_LIFECYCLE_GAP_ANALYSIS.md,9480,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/backups/pre_lifecycle_v1_build_20260526_1625.tgz,253995,.tgz,HEAVY-BINARY,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/ATMControlRoom.tsx.pre_v1_7_20260526_201715,53139,.pre_v1_7_20260526_201715,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/api_v2.pre_recon_health_v2_1_20260526_220720.py,1077759,.py,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/api_v2.pre_proposal_visibility_v2_2_20260527_081303.py,1082490,.py,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/pre_v1_4_manual_close_review_20260526_1737.tgz,231882,.tgz,HEAVY-BINARY,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/ATMControlRoom.tsx.pre_v1_8_20260526_205629,27583,.pre_v1_8_20260526_205629,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/pre_v1_5_recon_20260526_1758.tgz,234326,.tgz,HEAVY-BINARY,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/ATMControlRoom.pre_recon_health_v2_1_20260526_220720.tsx,26198,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/ATMControlRoom.pre_proposal_visibility_v2_2_20260527_081303.tsx,26315,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/SystemHealth.pre_recon_health_v2_1_20260526_220720.tsx,19459,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/crontab_pre_recon_cron_20260526_214448.txt,41361,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/crontab_with_recon_cron.txt,42025,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/pre_v1_2_overdue_decision_workflow_20260526_1703.tgz,245371,.tgz,HEAVY-BINARY,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/pre_v1_6_close_preview_drilldown_20260526_1807.tgz,235052,.tgz,HEAVY-BINARY,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_7_pre_apply_20260527_220426/api_v2.py,1130876,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_7_pre_apply_20260527_220426/ATMControlRoom.tsx,26882,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_5_pre_apply_20260527_161658/api_v2.py,1103691,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_5_pre_apply_20260527_161658/unified_stop_supervisor.py,10272,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_5_pre_apply_20260527_161658/ATMControlRoom.tsx,26544,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_8_pre_apply_20260527_224052/api_v2.py,1133378,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/audit_fix_all_20260527_220110/system_health_agent.py,44643,.py,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/audit_fix_all_20260527_220110/api_v2.py,1130876,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_6_pre_apply_20260527_211907/api_v2.py,1123795,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_1_v3_2_pre_traceability_20260527_084653/api_v2.py,1087671,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_1_v3_2_pre_traceability_20260527_084653/crontab.txt,42025,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_1_v3_2_pre_traceability_20260527_084653/ATMControlRoom.tsx,26163,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/blmn_duplicate_repair_20260527_191045/blmn_before_rows.txt,9678,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/api_v2.py,1090559,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/alpaca_paper_adapter.py,41881,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/unified_stop_supervisor.py,10272,.py,SNAPSHOT-DUMP,True,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/crontab.txt,42031,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/atm_position_reconciler.py,23240,.py,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/backups/v3_3_v3_4_pre_apply_20260527_095544/ATMControlRoom.tsx,26358,.tsx,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/LLM_DELAYED_MONTHLY_V3_9_IMPLEMENTATION_PLAN.md,1168,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/MONTHLY_GROK_META_REVIEW_DESIGN.md,738,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/V3_9_API_EXTENSION_DESIGN.md,383,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/HANDOFF_MANIFEST.md,371,.md,HISTORICAL-REPORT,True,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/V3_9_VALIDATION_AND_ROLLBACK.md,450,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/V3_9_PROMPT_UPDATES.md,487,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/V3_9_UI_EXTENSION_DESIGN.md,397,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/DELAYED_REVIEW_JOB_DESIGN.md,944,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/gap_analysis/V3_9_DELAYED_MONTHLY_GAPS.md,543,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/screenshots/atm_control_room.png,2035036,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/screenshots/backtesting.png,137265,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/dry_run_logs/v3_8_dry_run_no_model.json,397,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/api_payloads/lifecycle_trade-inspector.json,13511,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/api_payloads/lifecycle_trade-llm-review.json,187,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/api_payloads/lifecycle_journal-learning-summary.json,2276,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/api_payloads/lifecycle_monthly-llm-meta-review.json,195,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_delayed_monthly_v3_9_design/api_payloads/lifecycle_llm-review-status.json,475,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/execution_integrity.json,22088,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/alerts.json,74567,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/API_LIFECYCLE_COVERAGE.md,6721,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/api_samples/atm_decisions.json,6230,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_queue_preview.json,24,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_strategy_health.json,3867,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/agent_collaboration.json,49313,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_lifecycle_live_after_v1.json,50724,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_lifecycle.json,50724,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_config.json,1023,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/atm_status.json,1336,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/strategy_intelligence.json,14140,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/cron_health.json,2879,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/system_health.json,1475,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/paper_proposals.json,608,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/api_samples/execution_quality.json,10421,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_TRAILING_VALIDATION_AND_ROLLBACK.md,397,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_TRAILING_SOURCE_OF_TRUTH.md,833,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_CHANGE_AUDIT_UI_DESIGN.md,616,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_TRAILING_API_DESIGN.md,737,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_TRAILING_TIMESTOP_V3_5_IMPLEMENTATION_PLAN.md,1290,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/HANDOFF_MANIFEST.md,789,.md,HISTORICAL-REPORT,True,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_CHANGE_AUDIT_TRAIL_DESIGN.md,1403,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/TIME_STOP_REVIEW_WORKFLOW_DESIGN.md,483,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/STOP_TRAILING_UI_DESIGN.md,437,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/gap_analysis/STOP_TRAILING_TIMESTOP_GAPS.md,1158,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/row_exports/CURRENT_OPEN_TRADES.txt,861,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/row_exports/APPS_REPAIR_ROW.txt,6703,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/row_exports/STOP_LIFECYCLE_EVENTS.txt,12311,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/row_exports/STOP_TARGET_HIT_TRADES.txt,984,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/screenshots/atm_control_room_current.png,1765871,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_reconciliation-health.json,1628,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_overdue-decisions.json,326,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_execution-timing-health.json,15360,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_lifecycle.json,13431,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_close-reconciliation.json,1075,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/stop_trailing_timestop_v3_5_design/api_payloads/atm_stop-proof.json,2690,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_UI_DESIGN.md,447,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_API_DESIGN.md,584,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_JOB_DESIGN.md,4245,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_VALIDATION_AND_ROLLBACK.md,1005,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_PROMPT_DESIGN.md,1453,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_WORKFLOW_V3_8_IMPLEMENTATION_PLAN.md,1240,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/HANDOFF_MANIFEST.md,655,.md,HISTORICAL-REPORT,True,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_ANALYSIS_SCHEMA_DESIGN.md,1050,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/LLM_BACKTESTING_SOURCE_OF_TRUTH.md,869,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/gap_analysis/LLM_BACKTESTING_GAPS.md,431,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/row_exports/RECENT_CLOSED_WITH_PNL.txt,1429,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/row_exports/CURRENT_OPEN.txt,561,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/V3_8_ENRICHMENT_SUMMARY.md,1799,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/gap_analysis/V3_8_LLM_BACKTESTING_ENRICHMENT_GAPS.md,924,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/CLOSED_WINNERS.txt,280,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/KEY_TRADES.txt,1073,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/STOP_AUDIT.txt,2194,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/TCA_ROWS.txt,9493,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/STRATEGY_ROLLUP.txt,2548,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/row_exports/CLOSED_LOSERS.txt,388,.txt,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__agent_calibration_engine.py.md,4137,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__strategy_backtester.py.md,3836,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__lib__stop_change_audit.py.md,3800,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__trade_learning_engine.py.md,3822,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__enterprise_backtester.py.md,4130,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__lib__trade_inspector.py.md,3861,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__local_llm_config.py.md,3427,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__feedback_loop_processor.py.md,3629,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__paper_execution_quality_analyzer.py.md,3517,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__local_llm.py.md,3769,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__lib__journal_learning.py.md,1782,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__llm_router.py.md,5128,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__paper_execution_quality.py.md,3669,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__backtest_analyzer.py.md,4015,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/source_exports/scripts__lib__lifecycle_trace.py.md,4022,.md,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/screenshots/self_improvement.png,149475,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/screenshots/journal.png,724709,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/screenshots/atm_control_room.png,2002404,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/screenshots/backtesting.png,137265,.png,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/atm_reconciliation-health.json,2613,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/lifecycle_trade-inspector.json,13511,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/atm_execution-timing-health.json,16342,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/atm_stop-change-audit.json,1690,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/automated-journal-analytics.json,6780,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/lifecycle_journal-learning-summary.json,2276,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/atm_proposal-dedup.json,5844,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/execution-quality.json,20790,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/lifecycle_trace-summary.json,7500,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/automated-journal.json,96842,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/api_payloads/atm_stop-trailing-control.json,7075,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/enrichment_2026_05_27/schema_exports/LLM_BACKTESTING_RELEVANT_SCHEMA_SUMMARY.md,17950,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/api_payloads/atm_stop-change-audit.json,1690,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/api_payloads/lifecycle_journal-learning-summary.json,2276,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/api_payloads/execution-quality.json,20790,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/api_payloads/atm_stop-trailing-control.json,7075,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/llm_backtesting_workflow_v3_8_design/api_payloads/lifecycle_trade-case-study.json,8828,.json,SNAPSHOT-DUMP,False,,DELETE
atm_lifecycle_v1_2026_05_26/lifecycle_maps/ATM_LIFECYCLE_MAP.md,13576,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/execution_stop_proof_v3_3_v3_4_export/ORDER_LIFECYCLE_SOURCE_OF_TRUTH.md,1054,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/execution_stop_proof_v3_3_v3_4_export/HANDOFF_MANIFEST.md,1000,.md,HISTORICAL-REPORT,True,,ARCHIVE
atm_lifecycle_v1_2026_05_26/execution_stop_proof_v3_3_v3_4_export/V3_3_V3_4_IMPLEMENTATION_OPTIONS.md,1276,.md,HISTORICAL-REPORT,False,,ARCHIVE
atm_lifecycle_v1_2026_05_26/execution_stop_proof_v3_3_v3_4_export/gap_analysis/EXECUTION_TCA_GAP_ANALYSIS.md,1462,.md,HISTORICAL-REPORT,False,,ARCHIVE
